latitude	longitude	store_name	code	location	imei
47.56494	31.33078	Voznesensk	UA	Europe/Kyiv	8630330696303481693
51.47805	6.8625	Oberhausen	DE	Europe/Berlin	359043379931766189
-19.65	47.31667	Antanifotsy	MG	Indian/Antananarivo	359043379931766684
18.65297	-72.09391	Thomazeau	HT	America/Port-au-Prince	8630330696303481610
44.80477	-0.59543	Talence	FR	Europe/Paris	8630330696303481255
33.92946	-116.97725	Beaumont	US	America/Los_Angeles	3590433799317661263
11.93381	79.82979	Puducherry	IN	Asia/Kolkata	863033069630348669
40.67705	-73.89125	Cypress Hills	US	America/New_York	3590433799317662352
35.72917	10.58082	Msaken	TN	Africa/Tunis	863033069630348420
-7.0981	109.3243	Randudongkal	ID	Asia/Jakarta	863033069630348727
43.4125	23.225	Montana	BG	Europe/Sofia	863033069630348875
14.93333	-91.11667	Chichicastenango	GT	America/Guatemala	3590433799317661495
15.45144	78.14797	Betamcherla	IN	Asia/Kolkata	8630330696303481289
50.598427	13.610242	Litvínov	CZ	Europe/Prague	8630330696303481032
40.24537	-75.64963	Pottstown	US	America/New_York	863033069630348784
41.6764	-91.58045	Coralville	US	America/Chicago	3590433799317661040
51.38673	0.30367	Hartley	GB	Europe/London	863033069630348677
48.46458	9.22796	Pfullingen	DE	Europe/Berlin	8630330696303481503
60.2052	24.6522	Espoo	FI	Europe/Helsinki	3590433799317661578
-6.8048	110.8405	Kudus	ID	Asia/Jakarta	8630330696303482378
14.64056	104.64992	Kantharalak	TH	Asia/Bangkok	8630330696303481875
53.19146	-2.52398	Winsford	GB	Europe/London	8630330696303481503
53.83333	-2.98333	Poulton-le-Fylde	GB	Europe/London	359043379931766551
51.39323	0.47713	Strood	GB	Europe/London	3590433799317662261
44.22639	22.53083	Negotin	RS	Europe/Belgrade	359043379931766825
31.12406	-97.90308	Copperas Cove	US	America/Chicago	863033069630348529
-7.57897	112.23109	Diwek	ID	Asia/Jakarta	8630330696303481008
-28.81833	-52.51028	Soledade	BR	America/Sao_Paulo	359043379931766551
35.82756	137.95378	Ina	JP	Asia/Tokyo	863033069630348933
53.00974	-3.05814	Rhosllanerchrugog	GB	Europe/London	3590433799317662329
41.16704	-73.20483	Bridgeport	US	America/New_York	863033069630348800
14.64056	104.64992	Kantharalak	TH	Asia/Bangkok	863033069630348255
42	21.32778	Saraj	MK	Europe/Skopje	8630330696303482287
9.6531	124.3697	Jagna	PH	Asia/Manila	3590433799317662147
-6.8	39.25	Magomeni	TZ	Africa/Dar_es_Salaam	3590433799317661297
11.50526	77.23826	Sathyamangalam	IN	Asia/Kolkata	863033069630348875
45.16024	-93.08883	Lino Lakes	US	America/Chicago	8630330696303481099
33.7207	-116.21677	Indio	US	America/Los_Angeles	359043379931766460
53.53333	-7.35	An Muileann gCearr	IE	Europe/Dublin	359043379931766049
32.65246	51.67462	Isfahan	IR	Asia/Tehran	8630330696303482261
40.64621	-73.97069	Kensington	US	America/New_York	8630330696303481974
-6.91806	106.92667	Sukabumi	ID	Asia/Jakarta	863033069630348057
36.08497	9.37082	Siliana	TN	Africa/Tunis	863033069630348859
37.30553	120.82747	Zhuangyuan	CN	Asia/Shanghai	359043379931766510
10.66668	-61.51889	Port of Spain	TT	America/Port_of_Spain	863033069630348826
8.35122	-62.64102	Ciudad Guayana	VE	America/Caracas	359043379931766080
17.06542	-96.72365	Oaxaca	MX	America/Mexico_City	3590433799317662402
35.64889	117.27583	Sishui	CN	Asia/Shanghai	359043379931766700
-7.54972	110.71639	Ngemplak	ID	Asia/Jakarta	3590433799317661396
34.25	135.31667	Iwade	JP	Asia/Tokyo	359043379931766502
51.21187	4.25633	Beveren	BE	Europe/Brussels	8630330696303482360
58.23583	92.48278	Lesosibirsk	RU	Asia/Krasnoyarsk	863033069630348156
50.073658	14.418540	Praha	CZ	Europe/Prague	3590433799317661008
51.44889	5.51978	Tongelre	NL	Europe/Amsterdam	359043379931766262
36.75965	137.36215	Namerikawa	JP	Asia/Tokyo	863033069630348305
42.93369	-72.27814	Keene	US	America/New_York	8630330696303481149
53.30972	83.62389	Novosilikatnyy	RU	Asia/Barnaul	863033069630348560
48.98333	2.61667	Mitry-Mory	FR	Europe/Paris	3590433799317661586
-13.7804	34.4587	Salima	MW	Africa/Blantyre	3590433799317661586
52.4581	13.28702	Dahlem	DE	Europe/Berlin	359043379931766676
35.85	117.7	Dongdu	CN	Asia/Shanghai	863033069630348644
-6.8	39.25	Magomeni	TZ	Africa/Dar_es_Salaam	8630330696303481719
32.44874	-99.73314	Abilene	US	America/Chicago	3590433799317661008
51.65333	5.2875	Vught	NL	Europe/Amsterdam	359043379931766585
33.7207	-116.21677	Indio	US	America/Los_Angeles	8630330696303482030
41.41204	2.18247	el Camp de l'Arpa del Clot	ES	Europe/Madrid	8630330696303481206
20.22816	-103.5687	Zacoalco de Torres	MX	America/Mexico_City	8630330696303482063
4.88441	101.96857	Gua Musang	MY	Asia/Kuala_Lumpur	359043379931766106
42.8334	-80.38297	Norfolk County	CA	America/Toronto	8630330696303482105
4.94273	15.87735	Carnot	CF	Africa/Bangui	8630330696303482188
39.22493	42.85693	Patnos	TR	Europe/Istanbul	8630330696303481180
-27.76952	30.79165	Vryheid	ZA	Africa/Johannesburg	359043379931766577
35.88264	-80.08199	Thomasville	US	America/New_York	863033069630348743
-26.22861	-52.67056	Pato Branco	BR	America/Sao_Paulo	359043379931766262
46.18396	6.10237	Onex	CH	Europe/Zurich	8630330696303482154
41.15612	1.10687	Reus	ES	Europe/Madrid	8630330696303482121
65.93381	111.4834	Aykhal	RU	Asia/Yakutsk	8630330696303481966
45.39402	9.29109	San Giuliano Milanese	IT	Europe/Rome	3590433799317662469
-22.92306	-53.13722	Loanda	BR	America/Sao_Paulo	8630330696303481453
8.48714	-13.2356	Freetown	SL	Africa/Freetown	3590433799317661362
54.03876	43.91385	Kovylkino	RU	Europe/Moscow	863033069630348180
32.05971	34.8732	Ganei Tikva	IL	Asia/Jerusalem	359043379931766114
36.46917	10.78222	Beni Khiar	TN	Africa/Tunis	863033069630348370
51.03427	5.37429	Houthalen	BE	Europe/Brussels	8630330696303482386
54.58048	16.86194	Ustka	PL	Europe/Warsaw	8630330696303481255
-23.44361	-51.87389	Sarandi	BR	America/Sao_Paulo	863033069630348420
31.28092	74.85849	Patti	IN	Asia/Kolkata	8630330696303481644
42.55308	-87.93341	Pleasant Prairie	US	America/Chicago	863033069630348545
45.44868	-73.81669	Pointe-Claire	CA	America/Toronto	3590433799317661487
39.22493	42.85693	Patnos	TR	Europe/Istanbul	863033069630348016
52.66277	-2.01111	Great Wyrley	GB	Europe/London	359043379931766494
29.69221	72.54566	Hasilpur	PK	Asia/Karachi	359043379931766882
56.9083	60.8019	Beryozovsky	RU	Asia/Yekaterinburg	359043379931766072
-6.91806	106.92667	Sukabumi	ID	Asia/Jakarta	863033069630348172
27.92333	118.53333	Pucheng	CN	Asia/Shanghai	359043379931766189
41.91738	3.1631	Palafrugell	ES	Europe/Madrid	8630330696303482162
23.9028	89.11943	Kushtia	BD	Asia/Dhaka	8630330696303481149
50.26729	-119.27337	Vernon	CA	America/Vancouver	359043379931766403
43.2907	5.4384	Marseille 11	FR	Europe/Paris	863033069630348545
54.8421	46.5813	Alatyr‚Äô	RU	Europe/Moscow	359043379931766791
43.83125	5.03586	Cavaillon	FR	Europe/Paris	3590433799317661750
40.42386	-3.53261	San Fernando de Henares	ES	Europe/Madrid	3590433799317661636
32.17629	75.06583	Fazilpur	PK	Asia/Karachi	3590433799317661545
48.8765	2.18967	Rueil-Malmaison	FR	Europe/Paris	8630330696303482097
35.21222	2.31889	Ksar Chellala	DZ	Africa/Algiers	8630330696303482311
26.68451	-80.66756	Belle Glade	US	America/New_York	8630330696303482121
12.74482	4.52514	Argungu	NG	Africa/Lagos	3590433799317661198
40.68066	-73.47429	Massapequa	US	America/New_York	8630330696303482204
10.66668	-61.51889	Port of Spain	TT	America/Port_of_Spain	8630330696303481982
50.50301	13.63617	Most	CZ	Europe/Prague	8630330696303482246
55.64776	38.02486	Malakhovka	RU	Europe/Moscow	359043379931766478
51.95838	4.47124	Schiebroek	NL	Europe/Amsterdam	3590433799317662089
41.27621	-72.86843	East Haven	US	America/New_York	863033069630348263
11.8659	34.3869	Ar Ruseris	SD	Africa/Khartoum	3590433799317661016
54.90083	38.07083	Stupino	RU	Europe/Moscow	3590433799317662303
54.48147	53.47103	Oktyabr‚Äôskiy	RU	Asia/Yekaterinburg	3590433799317661198
36.61033	-88.31476	Murray	US	America/Chicago	8630330696303482238
37.1759	128.9889	T‚Äôaebaek	KR	Asia/Seoul	359043379931766171
-21.205	-41.88778	Itaperuna	BR	America/Sao_Paulo	3590433799317661990
-2.90055	-79.00453	Cuenca	EC	America/Guayaquil	863033069630348560
-24.19436	29.00974	Mokopane	ZA	Africa/Johannesburg	863033069630348875
33.03699	-117.29198	Encinitas	US	America/Los_Angeles	8630330696303481420
36.65	138.31667	Suzaka	JP	Asia/Tokyo	3590433799317661487
40.57788	-73.95958	Brighton Beach	US	America/New_York	8630330696303482477
40.81	-73.9625	Morningside Heights	US	America/New_York	3590433799317662055
35.48199	137.02166	Minokamo	JP	Asia/Tokyo	359043379931766841
6.84019	79.87116	Dehiwala-Mount Lavinia	LK	Asia/Colombo	359043379931766700
10.63504	-85.43772	Liberia	CR	America/Costa_Rica	3590433799317661800
42.97086	-82.42491	Port Huron	US	America/Detroit	863033069630348248
48.90982	2.45012	Bobigny	FR	Europe/Paris	3590433799317661099
34.09668	-117.71978	Claremont	US	America/Los_Angeles	863033069630348024
-7.01833	107.60389	Pameungpeuk	ID	Asia/Jakarta	359043379931766080
49.5099	6.74549	Losheim	DE	Europe/Berlin	3590433799317661073
52.53048	13.29371	Charlottenburg-Nord	DE	Europe/Berlin	359043379931766791
50.80019	7.20769	Siegburg	DE	Europe/Berlin	8630330696303481784
35.74788	-95.36969	Muskogee	US	America/Chicago	3590433799317662436
-26.93366	29.24152	Standerton	ZA	Africa/Johannesburg	863033069630348743
36.6009	126.665	Hongseong	KR	Asia/Seoul	8630330696303481578
5.6561	-75.87877	Andes	CO	America/Bogota	8630330696303481917
52.47774	10.5511	Gifhorn	DE	Europe/Berlin	3590433799317661875
27.09978	-82.45426	Venice	US	America/New_York	863033069630348255
54.39304	53.26023	Bavly	RU	Europe/Moscow	3590433799317661768
56.56317	-2.58736	Arbroath	GB	Europe/London	359043379931766254
55.38752	36.73307	Naro-Fominsk	RU	Europe/Moscow	863033069630348818
52.59319	13.32127	Wittenau	DE	Europe/Berlin	8630330696303481412
33.50921	-111.89903	Scottsdale	US	America/Phoenix	863033069630348156
31.96258	73.97117	Naushahra Virkan	PK	Asia/Karachi	359043379931766395
28.90054	-81.26367	Deltona	US	America/New_York	863033069630348438
40.37528	28.88222	Mudanya	TR	Europe/Istanbul	359043379931766536
45.53069	9.40531	Gorgonzola	IT	Europe/Rome	359043379931766874
15.73628	75.96976	Gajendragarh	IN	Asia/Kolkata	3590433799317661040
35.61452	-88.81395	Jackson	US	America/Chicago	3590433799317662188
-26.22861	-52.67056	Pato Branco	BR	America/Sao_Paulo	359043379931766155
44.80477	-0.59543	Talence	FR	Europe/Paris	3590433799317662352
10.22677	-67.33122	La Victoria	VE	America/Caracas	8630330696303482493
41.94175	123.50266	Hushitai	CN	Asia/Shanghai	8630330696303482386
40.87363	14.34085	Volla	IT	Europe/Rome	863033069630348446
38.40917	112.73333	Xinzhou	CN	Asia/Shanghai	3590433799317661818
52.47774	10.5511	Gifhorn	DE	Europe/Berlin	3590433799317661503
14.8361	120.97844	Guyong	PH	Asia/Manila	863033069630348487
48.43174	17.8031	Hlohovec	SK	Europe/Bratislava	8630330696303482360
-3.14306	-58.44417	Itacoatiara	BR	America/Manaus	8630330696303482337
39.72943	-104.83192	Aurora	US	America/Denver	3590433799317662378
11.12018	76.11996	Manjeri	IN	Asia/Kolkata	359043379931766825
38.96372	-76.99081	Chillum	US	America/New_York	3590433799317661289
10.15031	-73.9614	El Copey	CO	America/Bogota	3590433799317662089
15.48131	-86.57415	Olanchito	HN	America/Tegucigalpa	8630330696303481693
45.9836	12.70038	Cordenons	IT	Europe/Rome	3590433799317662121
54.39304	53.26023	Bavly	RU	Europe/Moscow	863033069630348990
-11.48472	-37.93278	Rio Real	BR	America/Bahia	863033069630348560
53.43333	-7.95	Athlone	IE	Europe/Dublin	8630330696303481024
36.20389	127.08472	Nonsan	KR	Asia/Seoul	8630330696303482105
31.64615	120.74221	Changshu City	CN	Asia/Shanghai	359043379931766247
6.03333	37.55	Arba Minch	ET	Africa/Addis_Ababa	359043379931766023
6.95194	121.96361	Recodo	PH	Asia/Manila	359043379931766437
35.85	117.7	Dongdu	CN	Asia/Shanghai	8630330696303482337
-8.99167	125.21972	Maliana	TL	Asia/Dili	3590433799317661461
39.22493	42.85693	Patnos	TR	Europe/Istanbul	359043379931766437
45.44868	-73.81669	Pointe-Claire	CA	America/Toronto	3590433799317662014
34.14251	-118.25508	Glendale	US	America/Los_Angeles	863033069630348560
18.20854	-71.10077	Santa Cruz de Barahona	DO	America/Santo_Domingo	359043379931766593
-8.66667	-35.71667	Catende	BR	America/Recife	8630330696303481842
18.65297	-72.09391	Thomazeau	HT	America/Port-au-Prince	863033069630348727
21.34222	71.30633	Kundla	IN	Asia/Kolkata	359043379931766833
40.93333	73	Jalal-Abad	KG	Asia/Bishkek	3590433799317661586
42.7	27.25	Aytos	BG	Europe/Sofia	3590433799317661131
50.88506	4.07601	Denderleeuw	BE	Europe/Brussels	3590433799317661289
13.44581	101.18445	Phanat Nikhom	TH	Asia/Bangkok	359043379931766486
-7.60361	37.00438	Kidodi	TZ	Africa/Dar_es_Salaam	359043379931766429
6.25947	102.05461	Tak Bai	TH	Asia/Bangkok	8630330696303482337
-6.8048	110.8405	Kudus	ID	Asia/Jakarta	8630330696303481149
11.50526	77.23826	Sathyamangalam	IN	Asia/Kolkata	863033069630348107
45.53069	9.40531	Gorgonzola	IT	Europe/Rome	359043379931766213
48.15659	28.28489	Soroca	MD	Europe/Chisinau	3590433799317661925
6.33444	124.95278	Tupi	PH	Asia/Manila	8630330696303481370
33.03699	-117.29198	Encinitas	US	America/Los_Angeles	3590433799317662188
-6.8048	110.8405	Kudus	ID	Asia/Jakarta	863033069630348248
33.7207	-116.21677	Indio	US	America/Los_Angeles	3590433799317661248
37.08819	-8.2503	Albufeira	PT	Europe/Lisbon	359043379931766544
37.13548	-3.67029	Las Gabias	ES	Europe/Madrid	359043379931766130
8.62261	-70.20749	Barinas	VE	America/Caracas	863033069630348008
49.183239	15.454273	Telč	CZ	Europe/Prague	8630330696303481719
35.64889	117.27583	Sishui	CN	Asia/Shanghai	3590433799317661073
45.78071	12.84052	Portogruaro	IT	Europe/Rome	8630330696303481313
27.71809	-82.35176	Sun City Center	US	America/New_York	8630330696303481222
36.75965	137.36215	Namerikawa	JP	Asia/Tokyo	863033069630348032
44.27804	-88.27205	Kaukauna	US	America/Chicago	8630330696303482394
51.84819	1.26738	Walton-on-the-Naze	GB	Europe/London	359043379931766049
34.15429	3.50309	Messaad	DZ	Africa/Algiers	3590433799317662238
35.20889	111.73861	Changzhi	CN	Asia/Shanghai	8630330696303481313
-21.98333	16.91667	Okahandja	NA	Africa/Windhoek	3590433799317661842
53.37596	51.3452	Otradnyy	RU	Europe/Samara	3590433799317661107
40.55851	17.80774	Mesagne	IT	Europe/Rome	863033069630348180
26.76628	83.36889	Gorakhpur	IN	Asia/Kolkata	863033069630348289
55.64776	38.02486	Malakhovka	RU	Europe/Moscow	359043379931766841
36.33011	138.89585	Annaka	JP	Asia/Tokyo	8630330696303482394
23.5654	119.58627	Magong	TW	Asia/Taipei	863033069630348479
46.18396	6.10237	Onex	CH	Europe/Zurich	359043379931766775
18.03496	-66.8499	Yauco	PR	America/Puerto_Rico	8630330696303482451
25.92127	86.79271	Madhipura	IN	Asia/Kolkata	8630330696303481347
50.18545	27.06365	Shepetivka	UA	Europe/Kyiv	3590433799317661479
44.35056	142.45778	Nayoro	JP	Asia/Tokyo	863033069630348875
37.49073	-2.77259	Baza	ES	Europe/Madrid	8630330696303482279
50.511002	14.150558	Terezín	CZ	Europe/Prague	8630330696303481610
-28.81833	-52.51028	Soledade	BR	America/Sao_Paulo	3590433799317662006
51.62907	-0.74934	High Wycombe	GB	Europe/London	359043379931766841
37.71715	-122.40433	Visitacion Valley	US	America/Los_Angeles	359043379931766494
-8.76194	-63.90389	Porto Velho	BR	America/Porto_Velho	863033069630348362
49.03685	8.70745	Bretten	DE	Europe/Berlin	3590433799317661974
-6.48167	106.85417	Cibinong	ID	Asia/Jakarta	359043379931766700
11.12018	76.11996	Manjeri	IN	Asia/Kolkata	863033069630348388
9.57046	76.32756	Kalavoor	IN	Asia/Kolkata	3590433799317662071
47.46657	84.87144	Zaysan	KZ	Asia/Almaty	8630330696303481289
6.03333	37.55	Arba Minch	ET	Africa/Addis_Ababa	3590433799317661636
50.50301	13.63617	Most	CZ	Europe/Prague	3590433799317661131
34.85	117.33333	Taozhuang	CN	Asia/Shanghai	8630330696303481271
-21.15	46.58333	Ikalamavony	MG	Indian/Antananarivo	863033069630348065
7.6	4.18333	Olupona	NG	Africa/Lagos	3590433799317661602
38.55632	69.01354	Vahdat	TJ	Asia/Dushanbe	359043379931766064
44.27804	-88.27205	Kaukauna	US	America/Chicago	8630330696303481768
-7.76667	35.7	Iringa	TZ	Africa/Dar_es_Salaam	3590433799317662014
28.71271	77.656	Pilkhua	IN	Asia/Kolkata	3590433799317662188
-3.5403	118.9707	Majene	ID	Asia/Makassar	8630330696303482436
45.53929	-122.38731	Troutdale	US	America/Los_Angeles	8630330696303481198
41.55838	-81.56929	Collinwood	US	America/New_York	8630330696303482022
41.27194	123.17306	Liaoyang	CN	Asia/Shanghai	359043379931766379
43.61062	-72.97261	Rutland	US	America/New_York	3590433799317661024
41.15376	-87.88754	Bourbonnais	US	America/Chicago	8630330696303481370
-22.45667	-47.53028	Santa Gertrudes	BR	America/Sao_Paulo	8630330696303481073
38.96667	-0.18333	Gandia	ES	Europe/Madrid	8630330696303482147
39.96097	-75.60804	West Chester	US	America/New_York	863033069630348461
21.01858	-101.2591	Guanajuato	MX	America/Mexico_City	8630330696303481164
-29.2975	-51.50361	Carlos Barbosa	BR	America/Sao_Paulo	8630330696303481016
-33.59217	-70.6996	San Bernardo	CL	America/Santiago	863033069630348263
48.86667	2.08333	Marly-le-Roi	FR	Europe/Paris	3590433799317661081
36.33011	138.89585	Annaka	JP	Asia/Tokyo	3590433799317662204
32.17629	75.06583	Fazilpur	PK	Asia/Karachi	3590433799317661305
53.63333	9.85	Halstenbek	DE	Europe/Berlin	863033069630348388
41.47892	-87.45476	Schererville	US	America/Chicago	3590433799317661560
-17.73648	168.31366	Port-Vila	VU	Pacific/Efate	8630330696303481966
34.56861	105.89333	Beidao	CN	Asia/Shanghai	359043379931766023
40.42386	-3.53261	San Fernando de Henares	ES	Europe/Madrid	8630330696303481099
61.78491	34.34691	Petrozavodsk	RU	Europe/Moscow	863033069630348792
48.98693	2.44892	Gonesse	FR	Europe/Paris	359043379931766783
28.90054	-81.26367	Deltona	US	America/New_York	8630330696303481164
48.812737	14.317466	Český Krumlov	CZ	Europe/Prague	8630330696303482246
50.5107	18.30056	Strzelce Opolskie	PL	Europe/Warsaw	863033069630348321
2.41669	30.98551	Paidha	UG	Africa/Kampala	863033069630348537
53.95278	32.86389	Roslavl‚Äô	RU	Europe/Moscow	8630330696303481305
32.61603	44.02488	Karbala	IQ	Asia/Baghdad	863033069630348503
14.67751	-60.94228	Le Robert	MQ	America/Martinique	359043379931766023
-28.81833	-52.51028	Soledade	BR	America/Sao_Paulo	3590433799317662246
52.14	5.58472	Barneveld	NL	Europe/Amsterdam	8630330696303481594
51.78967	1.15597	Clacton-on-Sea	GB	Europe/London	863033069630348776
57.30185	39.85331	Gavrilov-Yam	RU	Europe/Moscow	8630330696303481693
5.4709	100.24529	Batu Feringgi	MY	Asia/Kuala_Lumpur	863033069630348586
33.92866	-6.90656	Temara	MA	Africa/Casablanca	8630330696303481099
39.46667	141.95	Yamada	JP	Asia/Tokyo	8630330696303481842
4.92675	6.26764	Yenagoa	NG	Africa/Lagos	863033069630348495
9.6531	124.3697	Jagna	PH	Asia/Manila	3590433799317662469
29.53885	-95.44744	Fresno	US	America/Chicago	863033069630348917
11.8659	34.3869	Ar Ruseris	SD	Africa/Khartoum	863033069630348313
8.62261	-70.20749	Barinas	VE	America/Caracas	3590433799317661099
30.75545	20.22625	Ajdabiya	LY	Africa/Tripoli	8630330696303482006
26.18924	-98.15529	San Juan	US	America/Chicago	3590433799317661412
42.64685	-5.55835	Villaquilambre	ES	Europe/Madrid	863033069630348081
47.92526	-97.03285	Grand Forks	US	America/Chicago	8630330696303481578
53.83333	-2.98333	Poulton-le-Fylde	GB	Europe/London	3590433799317661487
6.84019	79.87116	Dehiwala-Mount Lavinia	LK	Asia/Colombo	8630330696303481115
41.55815	-73.0515	Waterbury	US	America/New_York	863033069630348487
33.76446	-117.79394	North Tustin	US	America/Los_Angeles	8630330696303481909
49.41029	38.15035	Svatove	UA	Europe/Zaporozhye	359043379931766205
41.55838	-81.56929	Collinwood	US	America/New_York	863033069630348941
44.73941	-93.12577	Rosemount	US	America/Chicago	3590433799317662246
36.65	138.31667	Suzaka	JP	Asia/Tokyo	3590433799317661222
3.7278	98.6738	Labuhan Deli	ID	Asia/Jakarta	359043379931766999
-8.73508	24.99798	Kamina	CD	Africa/Lubumbashi	3590433799317661438
-8.73508	24.99798	Kamina	CD	Africa/Lubumbashi	359043379931766874
33.08014	-83.2321	Milledgeville	US	America/New_York	8630330696303482394
40.65538	-74.38987	Scotch Plains	US	America/New_York	8630330696303481388
51.12794	4.21372	Temse	BE	Europe/Brussels	359043379931766049
-0.71667	-48.52333	Soure	BR	America/Belem	359043379931766486
18.51957	73.85535	Pune	IN	Asia/Kolkata	8630330696303482006
42.28639	18.84	Budva	ME	Europe/Podgorica	863033069630348552
-37.32167	-59.13316	Tandil	AR	America/Argentina/Buenos_Aires	3590433799317661230
43.91452	-69.96533	Brunswick	US	America/New_York	3590433799317662345
23.18	88.58	Aistala	IN	Asia/Kolkata	863033069630348495
48.52961	12.16179	Landshut	DE	Europe/Berlin	8630330696303481065
18.51957	73.85535	Pune	IN	Asia/Kolkata	3590433799317661545
41.84364	-87.71255	South Lawndale	US	America/Chicago	863033069630348396
14.14989	121.3152	Calauan	PH	Asia/Manila	863033069630348644
58.1908	40.17171	Danilov	RU	Europe/Moscow	863033069630348388
-4.16694	-40.7475	Guaraciaba do Norte	BR	America/Fortaleza	3590433799317662097
46.32313	-0.45877	Niort	FR	Europe/Paris	8630330696303481131
46.67535	5.55575	Lons-le-Saunier	FR	Europe/Paris	3590433799317661727
9.92787	-84.13722	San Rafael	CR	America/Costa_Rica	8630330696303481560
21.28306	-89.66123	Progreso	MX	America/Merida	3590433799317661453
29.98869	122.20488	Zhoushan	CN	Asia/Shanghai	863033069630348560
35.21222	2.31889	Ksar Chellala	DZ	Africa/Algiers	3590433799317661776
40.87363	14.34085	Volla	IT	Europe/Rome	3590433799317661404
39.96097	-75.60804	West Chester	US	America/New_York	863033069630348404
33.98154	-81.23621	Lexington	US	America/New_York	3590433799317661057
20.74122	-100.44843	Santa Rosa Jauregui	MX	America/Mexico_City	8630330696303481123
-19.65	47.31667	Antanifotsy	MG	Indian/Antananarivo	8630330696303481727
50.56149	4.69889	Gembloux	BE	Europe/Brussels	8630330696303481370
45.49428	-122.86705	Aloha	US	America/Los_Angeles	8630330696303482030
51.64316	-0.36053	Bushey	GB	Europe/London	863033069630348966
39.59611	27.02444	Edremit	TR	Europe/Istanbul	863033069630348032
52.86147	9.5926	Walsrode	DE	Europe/Berlin	863033069630348818
40.72586	8.55552	Sassari	IT	Europe/Rome	359043379931766692
37.73222	115.70111	Hengshui	CN	Asia/Shanghai	8630330696303481750
12.35275	121.06761	San Jose	PH	Asia/Manila	3590433799317661966
52.4581	13.28702	Dahlem	DE	Europe/Berlin	3590433799317662089
30.29184	71.67164	Qadirpur Ran	PK	Asia/Karachi	8630330696303482030
11.85	38.01667	Debre Tabor	ET	Africa/Addis_Ababa	8630330696303481461
34.85	117.33333	Taozhuang	CN	Asia/Shanghai	8630330696303481669
53.6052	10.03988	Barmbek-Nord	DE	Europe/Berlin	863033069630348628
50.75767	-1.5443	Lymington	GB	Europe/London	863033069630348024
-33.88096	151.07986	Strathfield	AU	Australia/Sydney	3590433799317661420
42	21.32778	Saraj	MK	Europe/Skopje	3590433799317662154
55.75556	60.70278	Ozersk	RU	Asia/Yekaterinburg	863033069630348818
14.46693	75.92694	Davangere	IN	Asia/Kolkata	8630330696303481594
42.35843	-71.05977	Boston	US	America/New_York	3590433799317661040
12.35275	121.06761	San Jose	PH	Asia/Manila	359043379931766312
55.67938	12.53463	Frederiksberg	DK	Europe/Copenhagen	8630330696303482089
19.32932	-98.1664	Contla	MX	America/Mexico_City	863033069630348008
40.37528	28.88222	Mudanya	TR	Europe/Istanbul	3590433799317661677
40.1675	34.37389	Sungurlu	TR	Europe/Istanbul	3590433799317661446
43.61062	-72.97261	Rutland	US	America/New_York	8630330696303481982
37.71715	-122.40433	Visitacion Valley	US	America/Los_Angeles	359043379931766908
51.21187	4.25633	Beveren	BE	Europe/Brussels	359043379931766007
10.22677	-67.33122	La Victoria	VE	America/Caracas	359043379931766759
48.812737	14.317466	Český Krumlov	CZ	Europe/Prague	359043379931766874
42.819	47.1192	Buynaksk	RU	Europe/Moscow	359043379931766874
-6.48167	106.85417	Cibinong	ID	Asia/Jakarta	359043379931766098
3.11988	35.59642	Lodwar	KE	Africa/Nairobi	359043379931766445
51.95838	4.47124	Schiebroek	NL	Europe/Amsterdam	863033069630348289
52.68333	0.93333	East Dereham	GB	Europe/London	359043379931766197
58.23583	92.48278	Lesosibirsk	RU	Asia/Krasnoyarsk	3590433799317662246
10.22677	-67.33122	La Victoria	VE	America/Caracas	863033069630348909
10.7375	122.9666	Talisay	PH	Asia/Manila	863033069630348040
-7.73379	113.69785	Besuki	ID	Asia/Jakarta	8630330696303481669
42.30865	-83.48216	Canton	US	America/Detroit	863033069630348974
36.92574	14.72443	Ragusa	IT	Europe/Rome	3590433799317662196
53.6052	10.03988	Barmbek-Nord	DE	Europe/Berlin	359043379931766890
51.78967	1.15597	Clacton-on-Sea	GB	Europe/London	359043379931766569
48.46458	9.22796	Pfullingen	DE	Europe/Berlin	359043379931766551
51.44889	5.51978	Tongelre	NL	Europe/Amsterdam	863033069630348289
37.73222	115.70111	Hengshui	CN	Asia/Shanghai	359043379931766312
54.39304	53.26023	Bavly	RU	Europe/Moscow	8630330696303481750
-31.95224	115.8614	Perth	AU	Australia/Perth	359043379931766486
35.89972	14.51472	Valletta	MT	Europe/Malta	359043379931766189
44.31771	9.32241	Chiavari	IT	Europe/Rome	359043379931766312
50.74497	3.20639	Mouscron	BE	Europe/Brussels	8630330696303481164
26.18924	-98.15529	San Juan	US	America/Chicago	359043379931766452
14.67751	-60.94228	Le Robert	MQ	America/Martinique	3590433799317661156
36.02506	-86.77917	Brentwood Estates	US	America/Chicago	8630330696303481529
32.52515	-93.75018	Shreveport	US	America/Chicago	359043379931766924
42.7	27.25	Aytos	BG	Europe/Sofia	8630330696303482071
37.74615	-25.66689	Ponta Delgada	PT	Atlantic/Azores	8630330696303482378
46.65581	32.6178	Kherson	UA	Europe/Kyiv	3590433799317661818
57.14369	-2.09814	Aberdeen	GB	Europe/London	8630330696303481370
50.23271	12.87117	Karlovy Vary	CZ	Europe/Prague	359043379931766015
14.14989	121.3152	Calauan	PH	Asia/Manila	8630330696303482030
