ts	imei	mwra	c.dogalize	c.android.gm	c.android.youtube	c.katana	c.android.chrome	c.updateassist	c.UCMobile.intl	c.raider	c.UCMobile.x86	c.android.vending
2018-05-09 12:11:00	3590433799317661347	1.00000	13.24473	7.65324	12.71169	9.68473	7.18003	28.54624	89.54367	96.24079	59.44855	20.03590
2018-05-09 12:12:00	3590433799317661677	0.00000	11.22749	9.13496	12.43695	12.84498	8.94510	17.93649	46.65005	32.98073	84.92534	9.94885
2018-05-09 12:13:00	8630330696303482444	1.00000	12.43651	6.43070	17.12362	6.90456	8.99774	51.56467	57.80130	19.81937	38.94164	92.83732
2018-05-09 12:14:00	359043379931766056	0.00000	4.33368	9.86100	13.57329	14.41035	14.96851	16.11610	54.65580	85.04184	68.43352	48.97175
2018-05-09 12:15:00	359043379931766981	1.00000	9.48888	10.72557	11.89782	11.05055	10.09616	12.12388	68.75184	85.46078	37.17185	98.70869
2018-05-09 12:16:00	3590433799317661586	0.00000	12.82033	7.92129	13.06218	9.54336	7.06226	90.28144	63.88815	28.84045	23.74722	13.25054
2018-05-09 12:17:00	3590433799317662196	1.00000	8.05663	13.96845	12.72536	8.88287	10.02427	24.35308	67.49391	91.91176	83.55946	64.74284
2018-05-09 12:18:00	3590433799317661867	1.00000	7.56887	9.16539	10.81299	10.74133	9.01838	6.95849	78.78290	33.30173	43.19246	59.17888
2018-05-09 12:19:00	8630330696303481842	0.00000	12.64018	10.34373	10.10861	15.77857	5.55152	15.80022	73.67263	17.06784	70.37647	67.74996
2018-05-09 12:20:00	359043379931766924	1.00000	9.80750	10.04355	7.12695	9.85344	8.19915	62.56451	16.73892	97.67517	27.10848	84.31339
2018-05-09 12:21:00	359043379931766874	1.00000	8.61173	11.01255	12.43732	5.67043	6.54795	49.67743	72.73656	28.46165	41.69397	79.80156
2018-05-09 12:22:00	8630330696303481099	1.00000	12.40506	3.85464	13.47085	7.80452	8.42531	36.05072	61.85724	62.37446	44.31119	70.57293
2018-05-09 12:23:00	863033069630348552	0.00000	14.75109	7.69621	11.92888	12.35136	9.98720	46.69393	36.25335	31.87694	73.15063	26.82933
2018-05-09 12:24:00	359043379931766304	1.00000	9.88693	11.36317	8.77805	6.68212	10.07924	87.87618	71.90820	1.71859	4.86510	64.66884
2018-05-09 12:25:00	3590433799317661743	0.00000	10.58854	8.72022	14.35289	11.00234	12.23366	47.04274	2.00721	37.52892	89.66521	14.95295
2018-05-09 12:26:00	3590433799317662154	1.00000	7.66133	12.12246	13.08826	10.15082	7.19578	53.02363	65.31319	93.56564	31.22067	50.69344
2018-05-09 12:27:00	863033069630348230	1.00000	13.20554	6.68351	12.88447	6.72238	10.65631	3.79356	91.26484	72.63035	30.06358	38.95521
2018-05-09 12:28:00	3590433799317661156	1.00000	9.86568	13.76169	12.26066	7.66008	8.16410	77.48662	33.67317	5.84453	7.74849	64.45941
2018-05-09 12:29:00	359043379931766593	0.00000	13.84514	7.02912	10.58927	14.12697	9.08294	35.69939	3.02565	34.52361	88.44928	33.24204
2018-05-09 12:30:00	8630330696303481487	0.00000	11.43966	13.34547	15.00643	12.88468	13.72143	1.54869	7.87490	42.95134	86.83799	35.07909
2018-05-09 12:31:00	8630330696303481800	1.00000	11.60400	7.55634	9.78850	9.78743	6.45941	18.12123	49.93795	18.87907	5.33509	89.54401
2018-05-09 12:32:00	863033069630348289	0.00000	8.26898	10.65949	13.67682	9.51684	14.01363	85.90114	87.27886	58.95686	51.66669	38.17170
2018-05-09 12:33:00	8630330696303481248	1.00000	9.94098	10.51864	12.02118	5.88085	7.28570	21.66387	26.32773	97.05997	35.88377	88.34710
2018-05-09 12:34:00	8630330696303482485	1.00000	10.90449	7.54896	11.71672	9.26403	9.64601	32.53970	28.49040	21.36474	66.77381	37.04494
2018-05-09 12:35:00	863033069630348883	1.00000	6.84851	13.86728	15.10270	9.45311	5.69273	70.14859	46.48318	80.57576	38.57198	0.02911
2018-05-09 12:36:00	8630330696303481792	0.00000	13.30409	11.64691	7.83819	10.99385	8.38758	50.21252	13.42253	43.90379	67.86375	4.18433
2018-05-09 12:37:00	359043379931766197	0.00000	7.70896	5.72444	8.85900	18.20135	9.10548	70.35018	14.01296	5.79158	18.76906	19.06943
2018-05-09 12:38:00	3590433799317661388	1.00000	8.54405	15.30325	11.38379	4.43617	7.30237	4.13819	39.69132	19.07732	72.19292	65.47207
2018-05-09 12:39:00	8630330696303481123	1.00000	13.03717	8.40406	12.56755	11.87019	8.75976	83.71167	80.81946	12.25533	97.81484	75.79302
2018-05-09 12:40:00	3590433799317661214	1.00000	7.26551	8.77033	12.14199	12.75234	13.23879	65.75401	27.61989	16.95544	20.23134	5.07195
2018-05-09 12:41:00	359043379931766510	1.00000	10.03858	12.41386	10.51404	11.63989	8.18441	73.49483	38.95569	63.54544	38.93353	6.16927
2018-05-09 12:42:00	8630330696303481230	1.00000	7.38285	11.93336	15.11564	12.97200	7.81438	68.95515	46.96753	87.50747	42.81582	33.79611
2018-05-09 12:43:00	863033069630348958	1.00000	10.81246	10.63978	12.11298	11.67569	7.45791	53.29322	11.07315	5.94895	47.43913	21.94488
2018-05-09 12:44:00	3590433799317662485	1.00000	8.50302	16.03732	10.80914	11.73300	9.44292	30.18454	94.28099	85.04447	65.36208	10.58035
2018-05-09 12:45:00	863033069630348875	0.00000	15.94081	8.06036	8.83579	16.30820	9.10054	69.17993	49.76084	84.97853	67.32142	30.55197
2018-05-09 12:46:00	359043379931766809	1.00000	13.69698	10.64832	11.39384	7.65123	11.86863	66.38507	21.29932	49.81980	90.85389	48.23548
2018-05-09 12:47:00	863033069630348941	0.00000	10.19388	10.43526	11.98219	10.30018	12.64547	95.40774	3.05919	5.04789	47.69787	89.49853
2018-05-09 12:48:00	359043379931766403	1.00000	13.19300	6.91703	12.36297	7.74146	8.05076	16.54264	62.50756	84.42539	99.06420	17.18700
2018-05-09 12:49:00	8630330696303481057	1.00000	8.26590	11.55726	13.03304	7.94839	9.31768	40.90203	1.82886	95.94064	17.40984	40.18563
2018-05-09 12:50:00	359043379931766411	0.00000	12.98463	8.61933	12.46772	9.11353	12.45238	89.99266	4.01539	27.05072	78.97265	84.31721
2018-05-09 12:51:00	8630330696303481685	1.00000	12.26836	7.36483	13.37337	10.38180	8.04552	50.85404	6.89028	18.38904	39.45642	7.31033
2018-05-09 12:52:00	8630330696303481990	0.00000	11.87057	6.42724	10.99758	11.12004	8.37918	50.18675	52.29123	41.91999	16.08899	9.28825
2018-05-09 12:53:00	863033069630348446	1.00000	7.20184	15.11552	11.52316	6.06175	9.27891	67.16809	98.67994	63.00890	98.07054	3.01488
2018-05-09 12:54:00	3590433799317661776	0.00000	11.82830	8.78081	10.89085	10.59648	7.94101	44.14212	71.86317	98.22847	84.73393	72.36366
2018-05-09 12:55:00	863033069630348727	1.00000	7.30772	12.53713	12.14618	10.99481	8.38349	17.55933	10.43081	9.62088	35.36232	18.73816
2018-05-09 12:56:00	863033069630348594	1.00000	8.08903	13.16042	14.21402	11.30597	7.29943	68.74897	52.94839	89.63468	7.84094	89.56635
2018-05-09 12:57:00	8630330696303481602	0.00000	6.79900	5.08347	12.66855	12.01982	17.89825	39.97670	53.07412	32.91791	2.91134	40.47700
2018-05-09 12:58:00	863033069630348982	0.00000	12.85295	8.32291	12.07626	13.24840	7.84728	72.42923	72.39593	9.46713	72.05795	29.26987
2018-05-09 12:59:00	359043379931766510	0.00000	10.43245	12.11094	12.42744	11.45349	9.49901	95.86126	25.19475	63.87653	59.19678	51.05245
2018-05-09 13:00:00	359043379931766262	0.00000	12.89027	12.40834	14.74026	8.38633	13.63804	63.00043	42.22528	34.35519	42.94834	92.89246
2018-05-09 13:01:00	359043379931766213	1.00000	11.34537	8.41886	10.07569	7.90084	13.12556	10.59162	94.78604	47.96121	99.73047	81.00129
2018-05-09 13:02:00	863033069630348370	0.00000	10.96688	6.38662	11.83566	12.59580	7.16335	94.20574	49.45724	41.71417	23.20677	36.42513
2018-05-09 13:03:00	863033069630348206	1.00000	11.84026	9.58873	13.57580	8.65322	6.81881	33.95835	17.71285	51.52241	60.16815	68.42981
2018-05-09 13:04:00	8630330696303481743	0.00000	8.06135	9.92523	14.66344	6.64682	16.49105	98.58805	83.17814	89.87341	74.61073	10.08644
2018-05-09 13:05:00	8630330696303481891	1.00000	11.06481	7.84208	9.86763	9.63591	10.06042	45.63483	44.30156	68.41544	27.12469	5.60833
2018-05-09 13:06:00	863033069630348743	1.00000	9.35756	8.61188	9.22013	7.93814	9.38443	12.63070	20.49101	78.26532	70.09022	78.79744
2018-05-09 13:07:00	8630330696303481511	1.00000	11.08669	7.29807	10.26945	7.16499	9.73298	39.05475	32.36977	80.83755	39.49460	9.68125
2018-05-09 13:08:00	359043379931766668	1.00000	11.89539	8.01480	15.53321	9.71485	7.35517	33.03813	58.82018	20.99362	96.94689	3.77602
2018-05-09 13:09:00	8630330696303482428	1.00000	8.37436	9.57952	12.99944	13.44818	7.93343	76.93311	58.02088	38.99695	82.23050	56.66937
2018-05-09 13:10:00	3590433799317662311	1.00000	14.04584	8.31982	12.77248	7.85653	10.58256	20.84749	53.34263	70.24606	88.00753	32.46456
2018-05-09 13:11:00	863033069630348412	0.00000	9.16060	8.14424	10.61485	12.09576	8.76997	7.46677	27.11532	20.54604	19.55996	44.06523
2018-05-09 13:12:00	863033069630348651	0.00000	12.47373	7.34791	12.55794	13.03205	7.95517	86.41010	28.18203	37.38874	65.29936	94.91130
2018-05-09 13:13:00	3590433799317661206	1.00000	13.46970	7.85989	12.82935	7.44343	8.84143	27.37377	19.52461	21.23469	26.27680	5.11277
2018-05-09 13:14:00	359043379931766692	1.00000	10.63961	8.10833	14.61815	10.75575	6.48787	55.73256	81.30375	24.35869	43.56277	15.17122
2018-05-09 13:15:00	359043379931766734	0.00000	12.69040	8.40982	10.76950	10.35062	10.82944	68.55851	53.94863	68.78713	28.85788	57.24647
2018-05-09 13:16:00	863033069630348230	1.00000	9.92093	10.58910	10.35788	7.91121	7.85198	47.89943	7.05135	11.15787	96.83182	72.87322
2018-05-09 13:17:00	359043379931766031	1.00000	9.41413	13.83897	13.04395	7.58418	6.87874	20.89065	19.30753	68.98985	65.82413	40.36535
2018-05-09 13:18:00	359043379931766346	1.00000	9.79598	8.07521	12.39917	9.27594	8.76280	22.13449	45.73914	93.25574	15.65714	69.79595
2018-05-09 13:19:00	8630330696303481362	0.00000	14.24004	8.05288	9.75944	14.64452	8.95458	94.09926	71.29975	31.26579	86.14871	35.03111
2018-05-09 13:20:00	3590433799317661628	1.00000	14.36298	2.62896	12.34387	7.09539	9.56679	49.86140	92.53726	85.86483	71.64339	3.16313
2018-05-09 13:21:00	8630330696303481057	1.00000	8.88794	12.98524	13.83735	11.89223	8.69659	95.66929	92.96377	14.45541	45.92467	20.25518
2018-05-09 13:22:00	8630330696303481909	1.00000	10.25494	8.86105	9.15928	9.09228	9.61390	33.56315	12.20706	95.35120	29.82994	65.12483
2018-05-09 13:23:00	3590433799317661792	0.00000	9.85874	9.21467	12.21900	14.81166	9.61531	1.24048	87.15860	32.79161	26.81150	99.68169
2018-05-09 13:24:00	8630330696303481297	0.00000	12.90046	7.85349	10.06744	11.14566	9.42376	71.59996	35.02549	39.30102	73.15641	40.23248
2018-05-09 13:25:00	8630330696303482030	0.00000	13.09018	9.52862	10.54759	13.62255	4.31390	7.79874	24.50953	12.53992	65.10217	32.73209
2018-05-09 13:26:00	863033069630348909	0.00000	10.65826	12.56412	15.05844	10.05461	8.05349	68.15356	91.11404	5.49679	33.06579	19.27606
2018-05-09 13:27:00	359043379931766668	1.00000	6.21306	13.35294	12.44565	10.80986	8.63016	73.16276	24.93724	96.40207	13.26729	31.96046
2018-05-09 13:28:00	863033069630348891	0.00000	10.58705	9.33413	13.39415	9.74523	8.71317	27.64116	51.37481	7.67435	98.96537	23.30539
2018-05-09 13:29:00	8630330696303482253	0.00000	9.02212	8.54148	12.37087	10.75078	12.95027	12.92149	67.60968	37.61247	59.68326	53.87762
2018-05-09 13:30:00	8630330696303481776	0.00000	9.33527	8.30988	11.13990	12.27373	12.88749	30.56518	73.35263	51.91712	34.50661	16.50862
2018-05-09 13:31:00	863033069630348628	1.00000	13.52427	11.46935	12.38676	9.49934	9.86876	47.83431	80.22514	86.27585	5.87052	87.25376
2018-05-09 13:32:00	863033069630348859	0.00000	8.48357	8.29820	10.72691	11.06630	10.79538	57.33605	68.86487	67.76286	20.83566	44.27728
2018-05-09 13:33:00	8630330696303482253	1.00000	13.74563	6.09163	14.23610	6.40896	11.83705	75.18669	73.01583	37.84419	53.27541	20.39444
2018-05-09 13:34:00	3590433799317661388	1.00000	14.23791	4.19090	11.62649	7.89405	10.07490	3.15360	7.49984	29.86772	86.73888	79.53368
2018-05-09 13:35:00	359043379931766098	1.00000	6.31258	16.99029	12.26205	6.94026	8.26046	10.65703	35.39419	0.02095	98.04437	4.66021
2018-05-09 13:36:00	3590433799317661487	1.00000	9.02504	12.08102	9.65979	6.90568	6.70828	85.68357	78.14298	23.06225	83.88095	18.27188
2018-05-09 13:37:00	8630330696303481966	0.00000	12.53168	6.93094	9.13008	11.46599	13.38131	53.76664	71.46821	88.85697	44.83900	15.16579
2018-05-09 13:38:00	3590433799317662022	1.00000	13.29636	4.33149	10.99651	6.75627	11.32718	23.59202	23.14555	63.41816	1.33373	78.32969
2018-05-09 13:39:00	359043379931766874	1.00000	12.91131	8.39012	11.51253	9.51859	10.35062	80.06007	87.68802	98.46406	14.80716	57.26651
2018-05-09 13:40:00	3590433799317661529	0.00000	8.21765	8.20525	8.80833	10.90444	12.67990	12.47358	66.32154	47.19055	54.68461	26.61041
2018-05-09 13:41:00	8630330696303482493	1.00000	10.83376	10.99360	12.43880	9.02459	6.55450	97.42766	45.72241	67.68132	16.47493	38.02422
2018-05-09 13:42:00	8630330696303482436	0.00000	11.18827	8.37490	12.51894	9.74741	8.84436	42.27262	11.68646	24.52264	67.41145	29.79851
2018-05-09 13:43:00	8630330696303482402	1.00000	13.25110	12.75046	14.78386	8.35714	4.58844	35.90502	24.31923	44.39918	27.25331	18.15492
2018-05-09 13:44:00	3590433799317661826	1.00000	15.64335	9.27891	15.26278	7.76536	4.68135	15.25137	54.32321	9.63600	65.72191	62.29823
2018-05-09 13:45:00	359043379931766148	0.00000	13.68211	7.54895	10.31302	14.58638	5.06829	77.22628	95.60706	79.33699	92.46870	86.48209
2018-05-09 13:46:00	3590433799317662410	0.00000	9.66898	7.32312	10.94985	11.02144	7.99629	54.34515	29.70903	36.33887	36.08712	14.56488
2018-05-09 13:47:00	8630330696303482402	0.00000	6.00636	6.53125	11.17227	11.27760	15.67389	63.11105	82.18046	32.35125	72.33842	30.12496
2018-05-09 13:48:00	359043379931766502	1.00000	14.46008	7.69507	15.85264	6.48184	9.10326	34.51931	56.18962	12.13339	11.26384	20.70868
2018-05-09 13:49:00	863033069630348891	1.00000	11.92115	10.01055	11.09319	9.50792	4.88767	52.06927	28.39740	77.67998	53.80076	45.09220
2018-05-09 13:50:00	863033069630348271	1.00000	7.88034	17.49987	11.96678	8.51327	7.78787	63.88121	71.68528	43.20982	43.44273	67.68137
2018-05-09 13:51:00	3590433799317662345	1.00000	8.45163	13.79816	13.15973	6.03366	9.11654	77.17602	72.00655	2.03161	73.75519	11.90035
2018-05-09 13:52:00	863033069630348032	1.00000	6.55735	6.68370	14.59758	13.36799	8.22510	22.85675	28.97716	72.16462	15.23024	58.00207
2018-05-09 13:53:00	8630330696303481164	1.00000	13.36625	9.10383	14.49215	6.75337	7.31267	92.39741	5.73287	57.34837	62.32639	98.79761
2018-05-09 13:54:00	8630330696303481693	1.00000	4.82677	5.53603	11.24013	14.97853	14.27619	77.88567	27.34777	57.60237	94.77626	84.36384
2018-05-09 13:55:00	359043379931766882	1.00000	11.83035	15.01739	13.40459	8.42258	8.26627	0.73422	16.97419	85.89900	16.93689	8.05188
2018-05-09 13:56:00	359043379931766528	0.00000	11.13126	10.37337	15.28675	12.58297	10.41428	22.78464	19.40780	96.41137	47.38222	39.45799
2018-05-09 13:57:00	359043379931766353	1.00000	11.28274	13.49044	8.33622	5.40046	8.82791	66.03285	73.67901	82.42683	62.58953	90.01690
2018-05-09 13:58:00	359043379931766817	0.00000	9.34488	11.34941	13.34254	13.14240	8.40305	28.44681	11.36107	66.86156	16.84619	94.47142
2018-05-09 13:59:00	8630330696303481495	1.00000	14.20617	11.53344	14.27471	10.26352	7.23212	11.82523	94.74874	54.81366	77.95727	46.11677
2018-05-09 14:00:00	3590433799317661776	1.00000	10.57065	5.36241	10.28805	10.29187	9.64441	57.58204	53.39062	97.93799	1.62200	67.15981
2018-05-09 14:01:00	359043379931766932	1.00000	12.43576	12.97633	10.40283	11.40926	11.14955	37.77604	87.98544	38.67203	14.35647	75.36714
2018-05-09 14:02:00	8630330696303481057	1.00000	8.15608	11.70466	9.79672	11.86572	9.43337	14.14899	61.47875	81.40889	35.38235	35.58320
2018-05-09 14:03:00	863033069630348107	1.00000	7.87267	10.67762	13.78529	6.44462	7.12272	65.72771	37.32802	7.78193	90.82484	19.82843
2018-05-09 14:04:00	863033069630348131	0.00000	10.78632	9.56578	12.99539	12.10453	6.79105	36.56384	50.06582	46.46535	26.34367	41.21337
2018-05-09 14:05:00	8630330696303482204	1.00000	10.02041	12.39761	9.89027	8.55718	8.94899	26.23523	26.94471	6.17352	61.77111	66.66715
2018-05-09 14:06:00	3590433799317661289	0.00000	10.27766	8.17728	11.71184	11.34666	13.43372	89.27601	33.47223	28.54929	39.87622	51.66642
2018-05-09 14:07:00	8630330696303481875	1.00000	10.22112	9.95767	11.62514	10.56911	5.36695	56.31351	11.96079	16.21735	70.96222	3.78122
2018-05-09 14:08:00	3590433799317662170	1.00000	6.60560	12.17030	14.26941	9.66659	8.20539	68.19451	58.56390	38.90289	65.16357	0.60667
2018-05-09 14:09:00	863033069630348693	1.00000	7.64126	17.27425	9.81330	5.49890	9.17546	26.98419	51.16204	87.14552	98.43223	87.80775
2018-05-09 14:10:00	863033069630348933	1.00000	7.98105	15.34366	11.15373	11.01785	10.36182	47.32262	70.97435	14.64594	74.73554	74.23282
2018-05-09 14:11:00	863033069630348016	0.00000	8.61387	6.15896	11.93180	9.99231	14.80024	57.33238	99.21628	64.54929	25.58020	51.91484
2018-05-09 14:12:00	8630330696303481057	1.00000	11.29998	5.66121	14.92515	6.70101	8.18915	41.37469	44.10351	67.20650	60.79038	94.14480
2018-05-09 14:13:00	8630330696303481958	1.00000	5.68176	11.35139	13.06010	6.91973	4.79800	70.88938	38.94549	19.90406	26.26703	97.16115
2018-05-09 14:14:00	359043379931766676	1.00000	9.91485	14.85310	8.74478	5.46597	8.41254	26.57340	49.52962	2.13419	70.97494	46.57571
2018-05-09 14:15:00	359043379931766593	1.00000	12.75300	9.50364	12.31675	8.08191	8.53856	43.17595	19.56821	58.44548	25.98981	18.93775
2018-05-09 14:16:00	8630330696303481891	0.00000	10.63847	11.29502	14.53591	11.28926	7.04764	91.68922	45.52464	8.01115	53.34944	64.28363
2018-05-09 14:17:00	863033069630348990	1.00000	13.25353	11.27007	12.58549	7.69770	9.71547	14.89765	58.44270	35.58906	34.19838	82.23053
2018-05-09 14:18:00	863033069630348404	1.00000	9.33664	10.47747	10.32966	8.28013	8.10128	54.36570	81.69280	11.81704	22.86614	19.97867
2018-05-09 14:19:00	3590433799317661511	1.00000	8.31704	8.94535	11.38165	7.49827	8.84375	51.94429	46.28729	21.04197	38.93775	69.36431
2018-05-09 14:20:00	359043379931766858	0.00000	10.21121	10.59322	13.41472	10.66792	11.27890	91.65909	20.27605	7.78397	57.67123	94.27773
2018-05-09 14:21:00	359043379931766387	1.00000	13.13271	9.70934	13.54463	9.39872	10.13192	73.83543	96.92629	79.31014	78.57495	47.15696
2018-05-09 14:22:00	8630330696303481073	0.00000	13.82111	9.25938	16.49209	7.98241	7.68164	88.76364	84.30684	25.35552	54.56028	41.59302
2018-05-09 14:23:00	863033069630348719	0.00000	9.36717	10.59240	17.19648	9.15501	11.10773	23.34129	25.90682	0.92199	75.95901	74.18707
2018-05-09 14:24:00	3590433799317661560	0.00000	12.25309	9.63282	13.85713	10.21386	15.73665	31.70458	61.36677	20.41924	66.06793	87.39351
2018-05-09 14:25:00	3590433799317661388	1.00000	14.28565	11.90254	12.16081	8.68165	6.10391	94.92258	69.28677	71.84064	36.42623	2.12479
2018-05-09 14:26:00	359043379931766841	0.00000	11.95420	9.33149	11.48755	12.11635	6.28146	70.63661	39.67019	66.87583	84.00657	6.07139
2018-05-09 14:27:00	3590433799317662436	0.00000	11.08369	7.30413	9.38739	9.52918	11.49922	9.49283	66.26908	54.44935	54.07249	31.50100
2018-05-09 14:28:00	359043379931766155	0.00000	13.57889	6.59475	12.10599	11.38384	7.65925	56.74625	18.96437	9.30875	90.25373	99.54507
2018-05-09 14:29:00	359043379931766619	1.00000	6.33778	9.20936	11.59677	9.85734	8.42633	93.61478	49.18600	35.73499	17.17797	1.76607
2018-05-09 14:30:00	863033069630348743	0.00000	10.28061	7.26656	13.59544	12.12223	13.65394	55.46235	56.18620	94.50641	60.07743	93.80327
2018-05-09 14:31:00	3590433799317661677	0.00000	13.78292	6.10084	8.65183	14.22653	8.91447	99.57543	7.74437	89.53928	68.18485	17.53696
2018-05-09 14:32:00	8630330696303481255	0.00000	9.28737	11.23963	10.87567	9.76399	11.07276	99.57343	6.13755	36.36213	88.60725	28.81704
2018-05-09 14:33:00	359043379931766403	0.00000	12.66324	9.35983	8.93314	10.98151	6.85998	16.08525	76.48101	81.81299	93.86621	17.07657
2018-05-09 14:34:00	359043379931766668	0.00000	11.67950	6.08183	14.27886	12.04036	8.59521	26.38754	0.56841	98.93764	70.30450	67.99604
2018-05-09 14:35:00	8630330696303482451	1.00000	10.31637	13.05696	9.83220	6.77564	6.27916	48.82630	81.31637	11.82915	83.80268	54.41938
2018-05-09 14:36:00	863033069630348842	0.00000	8.55248	12.26923	16.43988	12.22958	14.07094	22.71989	31.05464	95.70941	84.54209	29.27409
2018-05-09 14:37:00	3590433799317662428	0.00000	13.45538	8.16901	10.88613	6.38924	6.35076	47.51544	76.45802	39.73006	26.18952	90.12488
2018-05-09 14:38:00	359043379931766080	1.00000	9.42612	7.60308	13.52768	10.79310	9.26898	78.85109	22.38007	29.68890	74.38292	27.47289
2018-05-09 14:39:00	863033069630348305	1.00000	14.00258	8.74292	13.11823	7.73461	8.95262	25.25477	24.05181	21.35719	17.16334	96.64193
2018-05-09 14:40:00	863033069630348651	1.00000	12.40947	9.01861	10.06135	10.11472	2.93437	22.49504	60.29215	5.26652	54.78103	50.26868
2018-05-09 14:41:00	3590433799317661271	1.00000	9.53125	13.58234	13.33684	8.87126	7.04725	60.81566	63.43423	3.12163	27.78191	57.56615
2018-05-09 14:42:00	8630330696303481453	1.00000	10.98440	10.24094	11.41644	8.29512	6.70637	26.46639	3.71468	64.00205	0.05859	38.48168
2018-05-09 14:43:00	3590433799317661834	0.00000	9.02065	8.33139	14.96677	11.84441	13.15957	17.20491	44.25314	77.33773	52.14508	98.00189
2018-05-09 14:44:00	8630330696303481818	1.00000	8.61366	12.62642	11.05005	6.97934	7.99061	59.38138	57.83744	80.89765	3.98276	99.76921
2018-05-09 14:45:00	3590433799317662394	1.00000	7.33261	8.28399	13.77430	7.29056	6.32414	88.94500	16.81716	68.65921	18.76916	46.00099
2018-05-09 14:46:00	3590433799317662477	0.00000	13.48058	8.29245	11.08004	13.07551	10.95803	46.25640	18.95839	13.97563	31.78498	90.26574
2018-05-09 14:47:00	863033069630348685	0.00000	6.84261	10.72083	11.41925	10.79648	15.81289	95.86378	88.80848	43.27614	37.36889	52.60228
2018-05-09 14:48:00	3590433799317661644	1.00000	11.44301	8.83879	10.49086	10.36405	5.30330	37.24204	77.35412	17.92510	15.43190	60.24329
2018-05-09 14:49:00	3590433799317661453	1.00000	9.38461	8.13478	12.32981	7.92135	6.86779	6.52379	75.49437	50.60501	29.10687	45.81753
2018-05-09 14:50:00	863033069630348354	0.00000	7.76955	6.02687	10.67244	11.73563	11.18695	60.00555	17.02608	69.09340	29.12368	29.15628
2018-05-09 14:51:00	8630330696303482287	1.00000	7.20591	12.23697	11.12479	5.75782	7.45272	69.28068	56.75134	96.76058	82.38687	84.56434
2018-05-09 14:52:00	3590433799317661834	0.00000	12.31282	7.11349	10.83550	11.92298	10.01530	58.09783	71.63139	53.46247	29.89595	60.11153
2018-05-09 14:53:00	359043379931766254	1.00000	9.51868	12.99672	11.51720	10.03274	7.25095	5.20789	83.38996	2.41023	17.29696	22.16340
2018-05-09 14:54:00	8630330696303481651	0.00000	13.72606	9.40506	11.46587	11.52469	11.10917	75.61107	40.41181	54.98022	26.37649	54.65839
2018-05-09 14:55:00	3590433799317662188	1.00000	11.49890	9.63554	12.28998	8.77251	7.50543	26.35301	44.53428	73.56115	40.76575	12.66135
2018-05-09 14:56:00	3590433799317661099	0.00000	12.51573	9.95188	16.09508	12.59127	8.12272	61.07509	27.27678	12.90111	46.04898	38.96310
2018-05-09 14:57:00	3590433799317661099	1.00000	10.96502	8.19646	13.22711	12.11340	7.45180	26.08608	5.33001	32.28468	39.29520	84.36206
2018-05-09 14:58:00	863033069630348693	1.00000	10.77667	14.53027	11.37720	6.63611	7.64613	33.96492	50.17855	6.97852	57.13748	98.25443
2018-05-09 14:59:00	863033069630348552	0.00000	10.98117	4.06662	13.55153	11.36490	4.90911	27.87453	27.80168	66.34390	62.03836	19.90285
2018-05-09 15:00:00	3590433799317661602	1.00000	5.88705	11.99219	13.10299	7.57647	6.29715	79.74749	56.41212	83.07450	43.44713	45.87465
2018-05-09 15:01:00	3590433799317661412	1.00000	7.69951	9.50792	10.70145	8.62859	7.65385	75.66396	68.54771	27.31179	82.53080	24.10170
2018-05-09 15:02:00	359043379931766635	1.00000	10.00771	14.70283	11.27915	9.42563	7.95169	95.71262	13.80360	18.28173	15.14770	76.48345
2018-05-09 15:03:00	3590433799317661784	0.00000	10.02591	9.93968	16.07518	10.46594	7.44627	90.65733	17.19399	24.06529	32.83240	15.94373
2018-05-09 15:04:00	863033069630348677	1.00000	13.55629	13.03476	12.95451	7.66723	11.66578	94.62183	58.10846	43.87677	60.91511	52.90178
2018-05-09 15:05:00	359043379931766551	0.00000	9.23045	10.22133	12.90991	12.20444	10.96976	63.34621	40.91193	45.20760	92.35882	58.84629
2018-05-09 15:06:00	359043379931766197	1.00000	10.88005	8.36266	9.28031	7.28998	6.88755	65.21138	97.36071	0.80608	11.89774	18.15720
2018-05-09 15:07:00	3590433799317661156	0.00000	9.00911	7.39136	9.79851	9.53160	12.84068	68.57651	54.36198	20.42306	54.45782	47.55621
2018-05-09 15:08:00	8630330696303481347	0.00000	8.30192	9.67784	14.18901	13.31382	8.55667	41.04893	29.06856	18.15386	8.23373	50.45428
2018-05-09 15:09:00	3590433799317661933	1.00000	8.12174	11.70058	11.47292	8.93890	7.49768	58.95224	29.02595	10.35654	73.48672	11.14922
2018-05-09 15:10:00	3590433799317661222	0.00000	10.93447	5.31532	10.57358	9.35700	9.92316	29.25972	35.88604	98.70013	62.55426	45.89173
2018-05-09 15:11:00	863033069630348297	1.00000	6.49808	9.67267	14.84808	10.65494	10.24346	2.29267	78.82930	74.36930	96.90051	7.32159
2018-05-09 15:12:00	3590433799317662477	1.00000	12.04662	9.31267	12.64455	6.32902	9.53165	62.27754	26.90414	71.08509	24.19657	57.28831
2018-05-09 15:13:00	359043379931766437	1.00000	10.20865	8.42647	13.68572	9.27072	7.52848	33.63962	92.76398	69.89659	48.25014	75.10729
2018-05-09 15:14:00	3590433799317661669	1.00000	7.77094	16.74287	14.12620	7.97278	6.22496	91.26156	9.71811	45.18559	24.73952	52.79754
