ts	imei	mwra	p.android.packageinstaller	p.android.chrome	p.android.gm	p.android.settings	p.android.documentsui	p.android.externalstorage	p.system	p.android.gms	p.android.vending	p.simulator	p.process.gapps	p.google	p.dogalize	p.katana	p.olauncher	p.android.defcontainer	p.browser.provider	p.inputmethod.latin	p.gms.persistent	p.notifier
2018-05-12 04:21:00	8630330696303481263	0.00000	5.08095	8.82427	9.61458	8.32343	14.47999	13.16728	13.40378	75.26117	0.00120	66.74319	47.10555	51.04302	23.51882	38.83059	89.97240	79.37891	76.60647	28.07344	16.23922	1.29329
2018-05-12 04:22:00	3590433799317661354	0.00000	11.88308	9.97359	8.45905	12.75533	8.26199	9.40347	8.31417	56.14745	0.00356	67.98096	18.45495	41.40135	67.31059	9.92313	56.06280	56.67466	84.15766	13.92987	74.44450	90.81360
2018-05-12 04:23:00	359043379931766122	1.00000	12.45455	12.99684	4.32491	11.58144	6.59736	9.25033	5.80441	63.49119	0.06724	75.75154	49.34429	43.77411	66.70110	87.38133	13.67366	9.54746	66.39500	97.98580	70.83569	18.80135
2018-05-12 04:24:00	3590433799317661347	1.00000	10.61150	12.64034	11.50748	7.95976	8.81166	12.54755	10.09934	67.65785	0.04713	77.87760	60.58829	43.03013	57.11553	76.72894	85.05054	68.33311	97.92972	23.53612	91.43008	10.10344
2018-05-12 04:25:00	3590433799317662451	1.00000	9.83619	12.98868	10.47196	9.56105	7.08937	7.66850	9.67629	67.28482	0.06669	39.89649	47.80649	41.14456	70.33062	59.52249	69.80982	76.96215	64.15706	75.35217	31.51497	24.80313
2018-05-12 04:26:00	359043379931766775	1.00000	15.47259	13.17266	17.78142	9.64107	11.90455	12.82179	13.88794	53.67121	0.08013	40.00356	36.18249	69.34627	56.05752	5.58153	5.64140	99.14896	18.20195	88.77642	83.62891	24.48755
2018-05-12 04:27:00	359043379931766627	1.00000	8.26893	14.29341	8.54890	14.52687	3.42644	6.29021	6.96000	44.49329	0.24537	66.32247	62.95904	39.09976	37.97780	8.96869	65.90000	24.54132	65.55140	68.49629	11.47629	12.58196
2018-05-12 04:28:00	359043379931766510	1.00000	16.06732	10.06330	13.29845	9.89428	8.84958	11.18893	16.44855	45.07444	0.00387	56.98616	71.62827	38.78873	54.38944	21.27923	57.09497	21.72565	0.98755	6.92036	58.20653	48.76994
2018-05-12 04:29:00	3590433799317661107	1.00000	14.05061	11.90543	12.67841	10.01529	7.45347	11.43136	10.49504	55.80005	0.02259	23.28233	61.18230	32.71860	68.00276	79.93166	47.76826	9.90861	78.02802	46.06047	16.06394	87.64347
2018-05-12 04:30:00	359043379931766502	1.00000	14.79208	14.21595	10.13807	10.02610	12.61544	8.30468	8.08262	62.66329	0.22710	62.04399	51.57278	50.05569	54.96770	24.54028	75.06788	9.38455	22.42659	6.58942	43.91651	37.07277
2018-05-12 04:31:00	863033069630348842	1.00000	12.07859	14.64459	13.78887	9.39765	9.79250	13.03605	9.36084	54.66283	0.34853	42.75810	67.50645	58.45382	72.87166	37.74500	66.88141	33.32177	50.52649	14.97244	54.27635	28.31561
2018-05-12 04:32:00	3590433799317662121	0.00000	5.01895	6.49344	12.69152	6.93445	13.65434	10.75864	12.46530	38.77619	0.00028	60.38664	51.38430	74.50953	56.99906	59.43359	32.83892	71.84879	5.35671	60.35880	91.01062	14.12604
2018-05-12 04:33:00	359043379931766882	1.00000	14.37884	13.86663	8.16301	10.03584	10.90921	11.92098	9.17045	53.45799	0.16020	45.44690	30.97465	62.83240	40.69835	11.06029	92.41559	40.25147	33.18383	59.26034	1.02142	77.34647
2018-05-12 04:34:00	359043379931766478	1.00000	13.35806	13.74355	12.65772	11.55065	11.63612	8.88318	9.05935	59.24457	0.14166	65.04715	40.75820	55.60221	30.19496	29.49930	57.97771	20.32245	41.55708	0.53415	76.42734	91.37997
2018-05-12 04:35:00	863033069630348164	1.00000	10.35739	14.07600	5.27659	8.41519	5.34577	7.06405	8.43498	59.55154	0.19738	71.81090	74.48832	46.25724	44.85009	45.72870	49.11706	38.72760	43.94096	71.68681	1.12366	20.05050
2018-05-12 04:36:00	863033069630348792	0.00000	11.40026	12.85929	7.75330	14.89842	7.37469	8.05516	3.85833	54.32156	0.05862	50.80984	50.44072	51.99590	49.24111	0.08753	52.13558	10.29666	76.50524	17.07994	10.94715	24.66866
2018-05-12 04:37:00	359043379931766437	0.00000	9.35698	9.33034	12.39065	7.94804	14.14328	8.86544	11.22902	43.88513	0.00184	66.46802	46.67531	53.65365	38.91526	39.18513	1.14946	20.55984	84.30952	22.84151	35.53062	70.77499
2018-05-12 04:38:00	3590433799317661818	0.00000	15.78061	9.19121	12.75194	9.22845	9.60716	15.36439	8.23742	67.95240	0.00177	27.50217	36.72731	50.28725	60.24568	34.90689	81.15003	89.83347	69.94984	68.93999	66.05955	61.47615
2018-05-12 04:39:00	3590433799317661024	1.00000	10.56606	11.30119	7.84887	12.07167	8.70352	9.81882	8.90777	69.88611	0.01255	42.11826	28.24634	54.88026	44.06518	72.67923	57.60491	85.93274	82.79324	4.54772	37.57467	74.93051
2018-05-12 04:40:00	359043379931766494	1.00000	8.65368	12.33043	8.17384	12.11724	6.51773	7.76135	3.81373	49.49134	0.03477	56.63027	51.00923	51.94282	74.60144	44.98799	6.00778	45.55255	51.82974	93.03133	11.01404	27.33739
2018-05-12 04:41:00	8630330696303482410	0.00000	10.19279	12.40443	9.13452	13.77699	7.53539	8.09396	6.58954	65.00420	0.03743	53.46702	39.26911	28.22063	37.90140	52.73722	53.09468	21.97821	46.85019	93.24458	75.92843	92.96533
2018-05-12 04:42:00	3590433799317662295	1.00000	14.33661	14.53381	9.55855	11.56083	10.71001	8.85122	9.73635	74.27929	0.31200	31.57207	25.56597	46.93886	48.85851	85.22416	88.08256	64.69644	76.01121	80.11786	90.59984	94.56679
2018-05-12 04:43:00	863033069630348024	0.00000	10.42253	8.60127	12.27375	9.02239	12.47571	10.74424	10.53194	50.66157	0.00103	63.66641	48.24824	54.14949	45.07661	40.10719	76.31691	13.08923	85.63226	6.86685	10.24210	89.61603
2018-05-12 04:44:00	359043379931766346	1.00000	8.12774	4.74638	14.07645	7.84206	6.96555	11.76552	13.25505	33.02963	0.00010	68.42205	32.24855	39.25581	57.04309	37.73038	34.54559	15.21418	91.88195	21.99178	35.15124	12.07332
2018-05-12 04:45:00	8630330696303481503	1.00000	13.30428	12.65718	11.88480	12.59445	11.90498	4.67116	8.77050	45.55755	0.04801	59.61839	37.84661	28.27100	79.96711	54.55510	26.55479	63.47137	62.96745	23.77645	39.48348	89.89073
2018-05-12 04:46:00	3590433799317661735	0.00000	10.07976	7.91420	11.33737	7.89621	13.32045	6.63479	10.86162	36.38682	0.00061	72.21130	52.30375	55.80963	66.61130	25.20583	49.32847	22.00605	94.75499	47.40713	96.98368	51.80282
2018-05-12 04:47:00	8630330696303481479	1.00000	13.36635	16.27316	13.64463	11.61304	7.30170	14.46106	8.68059	61.02336	1.77547	75.86252	46.83138	36.81283	34.10079	47.17089	76.52286	43.62810	88.07822	62.75082	10.10702	43.08623
2018-05-12 04:48:00	359043379931766866	0.00000	4.84142	7.35977	10.44384	5.76151	12.48596	14.74071	12.32514	45.60502	0.00049	34.54118	55.04323	47.27020	48.97178	75.36298	44.76845	33.40810	53.58501	73.31978	1.25155	33.82328
2018-05-12 04:49:00	8630330696303481677	0.00000	12.33748	8.78470	10.14619	6.43099	10.00961	15.17777	7.64879	61.25665	0.00124	55.89447	48.45244	53.26539	35.68138	8.57826	52.52705	74.91400	57.31544	28.78964	75.44486	98.36045
2018-05-12 04:50:00	3590433799317662246	0.00000	10.64227	7.43877	10.93320	7.24347	11.84479	9.94648	6.39618	40.83226	0.00047	39.89229	52.68831	46.59485	52.22906	33.36510	84.29719	43.72193	40.85195	68.10094	93.53285	54.12440
2018-05-12 04:51:00	8630330696303481628	1.00000	10.86775	13.15118	12.19813	14.50589	9.23150	7.23855	8.20212	60.72939	0.07836	61.06087	39.04383	61.90656	34.82081	61.85892	53.16865	88.10024	73.31886	98.80842	40.91638	9.00985
2018-05-12 04:52:00	359043379931766064	0.00000	9.39578	8.86503	14.02336	7.93966	13.68417	15.14411	13.78373	39.93854	0.00118	52.75794	63.53072	60.87703	56.78061	90.07812	96.89469	32.49866	18.13899	21.73041	1.47100	4.93579
2018-05-12 04:53:00	863033069630348818	1.00000	14.28234	8.91373	10.05730	7.62685	4.70411	8.40173	10.34869	32.56744	0.00135	65.14507	49.25775	42.41008	52.64460	73.23335	62.63965	53.76252	71.59929	99.25562	12.70335	31.21695
2018-05-12 04:54:00	359043379931766866	1.00000	11.75243	10.70958	8.09524	13.61954	8.19768	9.07999	10.75551	53.21351	0.00694	58.46931	37.75077	38.92803	51.87627	94.71741	71.98310	23.55408	58.27089	94.69607	33.00387	15.63577
2018-05-12 04:55:00	359043379931766908	1.00000	10.19562	13.62119	13.02492	9.88258	7.17049	9.02742	12.73822	53.39042	0.12553	39.70211	44.28955	50.11826	28.93984	41.34551	20.12163	30.56756	53.89119	3.68106	50.65841	76.19159
2018-05-12 04:56:00	359043379931766494	1.00000	11.87516	14.29488	11.58013	8.99816	8.40242	12.61914	9.77803	50.23988	0.24571	60.72870	51.01615	54.90927	42.12620	16.54678	49.48124	98.41561	0.25446	5.90361	12.59536	59.84065
2018-05-12 04:57:00	8630330696303481586	0.00000	14.45543	7.83028	15.27054	7.47115	11.29621	14.64496	8.27958	59.01008	0.00058	26.17353	33.57899	33.08832	28.40024	74.17067	20.20335	86.51436	11.98458	92.91366	5.38973	4.72969
2018-05-12 04:58:00	863033069630348503	0.00000	9.62298	8.54252	12.94079	9.23115	8.26166	9.80711	14.83507	54.50813	0.00106	58.20882	36.44698	42.46935	71.63600	53.39585	76.17832	32.25576	36.92299	50.11290	46.56866	46.06070
2018-05-12 04:59:00	8630330696303481446	0.00000	7.88456	8.82594	13.96802	8.29567	10.50310	11.19979	15.45467	58.66504	0.00131	35.16836	39.77635	55.71719	45.19765	31.47445	86.41066	86.47900	44.91372	36.74229	47.09177	79.58199
2018-05-12 05:00:00	3590433799317661941	1.00000	12.42438	11.82109	9.39380	12.12450	9.64684	9.46782	9.22941	61.61194	0.02098	55.98274	44.88880	61.02565	31.30001	30.08632	4.40555	14.51000	22.00585	22.18372	32.67624	13.55539
2018-05-12 05:01:00	8630330696303481412	0.00000	9.58365	8.50108	13.51455	8.89525	10.40121	11.67908	14.95171	54.40849	0.00112	53.74348	34.99921	38.60142	36.67073	60.99366	16.01318	63.85247	74.32289	31.81370	24.38619	63.30907
2018-05-12 05:02:00	3590433799317661438	0.00000	10.81249	9.28167	11.26004	9.97739	11.82148	11.32368	9.02838	53.76810	0.00182	45.59890	40.02257	64.59690	41.18118	85.57515	18.73879	72.58514	43.29037	11.76377	49.38071	79.75069
2018-05-12 05:03:00	863033069630348958	1.00000	11.58503	12.17670	8.90896	10.55465	9.78798	8.20319	7.93278	44.89646	0.02978	69.91927	61.48476	50.26345	68.38092	62.72950	69.82094	96.60583	29.99948	10.50720	32.09213	95.95222
2018-05-12 05:04:00	863033069630348099	1.00000	8.46012	9.61838	7.26577	17.59536	4.86895	6.71764	7.87162	68.81902	0.00249	48.85850	49.82225	44.77836	62.41682	97.44275	40.08623	44.26690	27.36857	45.83332	60.62611	4.43305
2018-05-12 05:05:00	863033069630348875	0.00000	11.82828	7.28541	13.26537	8.92464	12.99771	10.53418	6.66177	55.77036	0.00039	77.60956	49.65607	45.55176	59.78974	98.93067	3.99761	92.27016	74.90564	45.44974	7.18390	95.34467
2018-05-12 05:06:00	8630330696303481362	1.00000	12.49800	7.99253	16.54565	8.62726	12.07481	13.10389	15.75962	57.53987	0.00078	64.01074	37.90931	56.49523	57.06240	1.84501	13.17633	14.18962	28.46049	51.27901	2.60052	72.94317
2018-05-12 05:07:00	863033069630348222	1.00000	14.73212	14.72225	10.17676	8.84090	8.18301	10.93328	12.49356	60.96881	0.37654	62.28492	64.46427	43.93216	48.71624	37.14523	19.58583	86.59976	64.82611	6.35773	29.78674	57.18177
2018-05-12 05:08:00	8630330696303481818	1.00000	12.23377	12.26102	10.86943	12.36580	8.47393	9.09428	9.26025	68.95588	0.03230	52.96780	44.64116	51.80965	57.17222	50.82739	8.65271	45.59190	3.20898	82.63135	9.14660	91.70537
2018-05-12 05:09:00	8630330696303481875	0.00000	13.02558	8.51883	11.01775	7.47451	12.95617	13.93258	8.76714	47.30524	0.00091	42.93063	31.66433	33.64516	61.51421	31.76733	36.17704	25.19085	27.83456	83.70226	15.57352	66.12509
2018-05-12 05:10:00	8630330696303482170	1.00000	11.85880	7.43114	12.65417	6.30801	9.65293	7.27635	13.53414	56.41283	0.00059	43.47053	47.01916	46.98227	83.82302	4.24095	93.04172	15.14034	78.69514	67.94590	14.46784	1.70287
2018-05-12 05:11:00	3590433799317661933	1.00000	11.55318	12.91817	10.74760	10.27685	12.04946	9.71902	7.97986	65.34149	0.06222	63.65980	60.38651	65.95530	38.60823	28.43551	64.66876	35.07174	46.26569	82.85309	38.52502	61.65791
2018-05-12 05:12:00	863033069630348578	1.00000	13.40373	13.48002	9.72874	7.40002	9.54053	9.91935	7.00166	59.79152	0.10888	58.20765	45.92490	29.36221	52.66190	9.68292	18.53620	64.33292	10.75497	16.32057	57.47019	68.49659
2018-05-12 05:13:00	863033069630348198	1.00000	6.90236	11.44849	9.84732	6.02471	7.90794	10.46349	10.33230	54.58422	0.01440	24.73870	47.18531	46.43487	67.32084	71.84547	30.59148	67.90658	11.64293	44.15230	50.28741	48.62724
2018-05-12 05:14:00	3590433799317661099	0.00000	8.68747	5.33652	12.60079	7.49401	14.27036	10.01448	6.23025	66.56641	0.00016	55.12442	56.25023	65.65118	37.23682	20.42864	94.35378	5.90949	70.05868	64.83045	3.98927	35.95116
2018-05-12 05:15:00	8630330696303481248	1.00000	16.39482	11.80112	15.47280	11.64166	10.87344	12.90810	11.82543	41.52740	0.02064	63.47532	17.84402	53.54673	55.96092	69.10300	74.38122	66.47028	86.14305	7.74941	32.93644	16.37765
2018-05-12 05:16:00	863033069630348685	1.00000	9.94298	11.08519	8.25916	11.20551	8.00922	7.53834	9.79534	58.72085	0.01024	55.39959	43.36941	58.41066	65.89019	12.20765	45.58063	93.06212	96.14326	1.88831	59.92773	58.60800
2018-05-12 05:17:00	3590433799317661404	1.00000	13.40156	11.33610	15.28991	12.25707	9.66660	12.14327	13.24149	57.08455	0.01294	47.49876	26.58298	41.34058	44.83211	56.92088	21.42400	48.64696	96.32810	25.19667	44.48210	44.51660
2018-05-12 05:18:00	359043379931766742	0.00000	15.72038	9.74282	13.85232	11.23777	8.38985	9.80636	13.06551	54.45388	0.00285	77.76143	43.48799	38.78094	55.10830	5.21590	8.85677	65.22333	36.62556	13.45596	53.70527	86.15869
2018-05-12 05:19:00	359043379931766551	0.00000	9.14974	10.54628	9.87156	9.27481	12.90684	9.23036	9.92811	43.69091	0.00597	42.76604	49.96671	47.79308	66.88543	22.67014	72.27113	6.82019	34.93722	40.21376	38.52856	16.61319
2018-05-12 05:20:00	359043379931766106	1.00000	12.31096	14.79523	14.25901	11.11947	9.23655	11.96703	10.11592	56.04394	0.40530	51.76220	64.44887	62.05066	46.51851	22.98813	12.33793	44.69287	87.88527	30.07432	14.12082	5.48843
2018-05-12 05:21:00	3590433799317661164	1.00000	13.56466	10.80267	11.94144	8.41608	8.36558	9.93323	12.53089	57.58338	0.00764	16.46061	29.78250	41.83266	34.49272	42.12370	6.63786	11.73644	16.92536	61.15615	18.22788	64.31262
2018-05-12 05:22:00	359043379931766536	1.00000	13.59171	12.96526	12.84197	10.90499	11.91096	10.36774	10.11446	67.29488	0.06521	70.02751	47.19974	41.91291	47.69895	78.61023	24.87610	99.04748	52.94885	2.72878	31.19063	4.88596
2018-05-12 05:23:00	863033069630348297	0.00000	6.27356	9.95301	11.23655	5.62386	15.58670	9.46169	10.65503	41.05348	0.00346	55.95433	37.97063	46.69967	27.23330	69.14827	4.07736	85.13566	37.40583	61.53228	55.69607	93.39784
2018-05-12 05:24:00	8630330696303482071	0.00000	10.23616	8.58754	12.00017	11.58038	10.94573	10.47864	12.87419	53.75234	0.00094	43.59152	39.81632	39.82954	28.77097	67.13604	71.21276	41.30864	27.40004	75.98270	30.56322	96.72944
2018-05-12 05:25:00	8630330696303482188	0.00000	10.62806	7.61663	12.90339	8.24847	12.76327	12.27788	8.63135	51.16247	0.00051	66.23933	43.05058	59.13053	44.63615	55.74538	96.30176	34.75957	13.68955	41.93574	99.09559	23.84042
2018-05-12 05:26:00	863033069630348651	0.00000	8.72729	10.02085	11.56211	8.01271	13.45865	10.93099	10.97610	63.06517	0.00368	72.59020	43.22135	32.85285	47.37649	72.41896	82.21273	98.49248	21.45514	89.78050	18.06659	30.41057
2018-05-12 05:27:00	359043379931766312	1.00000	11.34675	10.24637	13.92522	9.37207	9.65690	10.42238	13.36425	58.21852	0.00457	70.74911	33.36818	55.39292	53.95970	13.48760	56.99323	78.62144	90.57934	58.10999	66.39098	60.28897
2018-05-12 05:28:00	863033069630348016	0.00000	15.62237	6.61542	10.49050	6.87320	12.72871	10.39665	7.62730	39.59254	0.00036	47.37743	46.97006	50.04734	45.06310	54.33298	84.34712	8.14950	48.85192	90.49803	30.96440	61.55201
2018-05-12 05:29:00	359043379931766817	0.00000	11.69014	7.40842	15.13376	13.91160	11.78236	11.73279	9.13226	45.82357	0.00066	66.93442	45.38888	38.95704	54.15989	35.44776	62.45661	95.03934	21.79097	46.06528	44.04125	73.92631
2018-05-12 05:30:00	359043379931766312	1.00000	14.12359	12.82683	15.12298	9.59162	12.73791	14.34321	13.92989	64.22996	0.05674	65.84436	54.43609	36.65159	76.83364	16.43361	72.79078	91.64367	91.99377	21.10253	3.24112	13.10138
2018-05-12 05:31:00	3590433799317661826	0.00000	11.71163	7.83203	10.24870	8.22416	13.63081	11.03873	5.25084	43.27303	0.00074	44.56135	54.35214	61.84789	44.81376	61.65087	31.96470	94.58429	74.78000	77.90345	67.50533	47.09423
2018-05-12 05:32:00	863033069630348446	1.00000	9.37526	8.58373	9.86958	7.38130	6.54192	13.85784	14.68896	65.77199	0.00091	45.38104	63.23592	47.83467	62.71719	29.14187	14.69318	23.66626	91.38882	43.84248	36.36257	14.29454
2018-05-12 05:33:00	359043379931766429	1.00000	14.01635	9.99017	13.61854	8.51903	7.70496	13.63538	13.64026	33.87587	0.00351	53.46766	60.82478	63.52242	56.78878	18.05703	12.19128	6.64758	86.16051	38.30527	8.28613	92.55477
2018-05-12 05:34:00	8630330696303481743	0.00000	11.46948	7.03017	11.91021	7.72152	14.03983	12.83521	6.24621	60.82851	0.00039	45.62386	29.70686	50.20469	74.54792	7.81628	14.27019	41.17059	74.78224	1.46774	31.70610	93.85743
2018-05-12 05:35:00	8630330696303481412	0.00000	15.45741	8.14489	14.44386	9.78032	9.57091	15.04018	8.17950	74.15191	0.00066	44.26066	33.26126	63.92886	45.28402	42.20295	88.59796	84.71359	14.40108	35.72467	40.71417	31.77950
2018-05-12 05:36:00	8630330696303481958	1.00000	12.00803	14.50458	12.43329	10.09932	10.01184	14.86167	12.99804	66.16186	0.30307	54.03791	53.75770	42.27710	38.42089	23.66332	18.59637	14.12763	74.63662	85.62526	22.68349	7.01857
2018-05-12 05:37:00	359043379931766684	1.00000	13.96711	13.63901	8.94609	7.51254	11.33430	11.87774	9.86424	58.64517	0.12775	34.81690	34.58725	31.86876	58.06377	32.43728	99.35927	27.03166	17.58436	69.72597	42.20757	49.06522
2018-05-12 05:38:00	359043379931766874	1.00000	8.46856	12.97655	8.12632	11.16163	4.63773	2.32982	7.67931	52.37066	0.06592	52.60521	55.37465	56.08348	52.14036	21.69027	59.75519	14.64576	6.44932	96.17256	95.28447	30.84802
2018-05-12 05:39:00	863033069630348271	1.00000	11.36124	14.11152	8.58680	14.89151	5.93358	8.52840	6.12935	60.36889	0.20451	66.33418	56.25708	61.30815	55.71406	77.26388	5.32849	22.71365	57.67820	88.55974	2.70193	36.06508
2018-05-12 05:40:00	3590433799317662485	1.00000	12.45801	9.62315	14.07079	9.09529	10.84047	9.33729	12.33345	53.35663	0.00248	44.12852	68.08906	44.56472	60.42982	75.72057	34.87122	37.44207	95.07180	35.95835	57.99883	35.09166
2018-05-12 05:41:00	863033069630348503	0.00000	10.62097	14.58373	11.05490	9.95009	8.75924	9.09187	8.80958	70.16939	0.32806	65.71558	42.26292	34.08045	30.79398	48.25769	69.67139	88.03185	33.96306	75.16090	77.11522	81.88263
2018-05-12 05:42:00	863033069630348792	1.00000	15.00852	12.87473	11.70609	12.23831	13.82221	8.93327	9.18758	35.16821	0.05961	55.21027	45.13095	42.65105	53.54286	99.36446	26.22675	33.90566	56.69624	11.68792	32.50322	27.09275
2018-05-12 05:43:00	3590433799317661875	1.00000	7.33272	7.11402	7.30577	6.22495	4.74054	9.45279	11.59042	55.29510	0.00047	45.84327	39.53225	70.30737	59.02519	98.64532	34.89964	90.53518	32.14875	99.45145	30.25245	54.64589
2018-05-12 05:44:00	8630330696303482469	0.00000	9.37505	10.71243	10.91650	9.04812	15.04114	10.69684	8.84077	54.82017	0.00707	48.84592	35.29324	37.73762	83.26085	64.75455	35.83716	67.23703	75.43394	75.02225	27.54929	55.25905
2018-05-12 05:45:00	8630330696303482428	1.00000	13.04012	15.62616	9.44851	8.92223	5.51024	11.22240	10.51981	33.09288	0.92981	38.59042	66.72771	38.90518	39.59222	19.58123	99.38573	85.99501	86.89642	72.89066	85.01395	71.32951
2018-05-12 05:46:00	863033069630348081	1.00000	14.08847	11.12743	6.74704	13.86998	8.23294	7.75153	11.58041	53.52010	0.01053	46.78770	48.39390	59.82315	62.88596	9.08553	48.72140	12.36362	22.11423	22.58956	7.91054	2.25067
2018-05-12 05:47:00	3590433799317661024	0.00000	9.56865	10.56358	10.36044	8.87814	17.33373	12.17820	9.92448	45.05782	0.00606	41.48778	41.70167	35.62197	40.07203	58.00221	87.99034	20.71924	78.84478	61.36853	53.78986	23.11693
2018-05-12 05:48:00	3590433799317661362	1.00000	12.92027	9.80665	10.49584	11.52358	10.12186	9.05983	8.55691	48.68862	0.00299	31.98624	36.88117	54.04459	48.28888	31.30399	26.30141	82.69653	52.40514	99.06894	95.00475	33.61290
2018-05-12 05:49:00	359043379931766551	1.00000	12.59068	12.86024	6.83615	10.95124	6.65070	8.09497	6.89324	49.20774	0.05875	57.04750	41.55827	38.66944	38.43651	71.03881	11.06595	71.56010	87.56778	53.28225	72.46471	16.07298
2018-05-12 05:50:00	863033069630348099	1.00000	9.30074	15.43116	6.39716	6.07719	6.31036	12.39936	13.80871	73.35389	0.76508	52.53248	35.15251	39.22378	64.20697	93.74132	13.00275	36.34651	77.37660	11.28956	9.04565	85.50472
2018-05-12 05:51:00	3590433799317661248	1.00000	11.76036	11.37954	9.37218	11.22657	9.44094	6.83256	7.50440	52.97788	0.01355	40.72058	55.12891	49.05844	52.36554	28.86377	80.57701	45.50879	5.62133	35.01979	86.14628	4.19247
2018-05-12 05:52:00	3590433799317661800	1.00000	13.80214	13.81970	16.23217	11.05201	12.05660	14.67859	13.78485	43.25810	0.15286	44.40512	49.96344	32.81680	49.99169	38.56905	25.35865	20.16125	0.15251	45.12641	87.77093	26.72292
2018-05-12 05:53:00	359043379931766585	0.00000	10.97382	7.95963	13.00099	9.34531	11.44490	11.82734	11.06086	35.04098	0.00061	47.86976	59.03759	41.23184	43.95631	27.99227	9.84763	62.78037	55.92311	43.93760	58.98269	9.67853
2018-05-12 05:54:00	863033069630348768	1.00000	11.23530	11.82006	9.83191	7.36498	8.11357	9.53340	10.04430	26.66199	0.02080	29.72760	43.06547	42.94711	62.43440	14.54421	49.53827	41.64207	62.03423	21.16513	83.17700	61.27169
2018-05-12 05:55:00	3590433799317662428	0.00000	9.03607	10.04301	10.89188	8.19482	12.52164	11.62002	13.50037	53.64744	0.00372	57.41160	53.63955	73.34356	57.24060	36.79731	54.45237	49.68952	81.56337	21.84732	17.14735	86.75490
2018-05-12 05:56:00	863033069630348610	1.00000	14.39749	11.12607	11.36956	5.84716	8.90556	12.70916	12.05408	52.88802	0.01053	55.71437	41.84615	53.55298	37.36523	95.18993	97.60967	66.97963	92.63216	32.61240	68.61175	25.34802
2018-05-12 05:57:00	3590433799317662154	0.00000	12.78789	3.78756	15.45444	5.78523	15.41619	12.32127	5.26010	59.88480	0.00010	58.20624	37.05343	69.69985	66.30069	8.57887	20.15254	83.64889	40.65956	83.11252	46.44400	1.99125
2018-05-12 05:58:00	863033069630348107	1.00000	8.92724	13.59264	7.76590	11.91599	5.39980	7.83477	8.11147	36.84898	0.12183	40.72222	56.36374	48.78991	66.18402	6.20251	73.87529	83.34944	77.15787	24.64880	40.66932	87.27856
2018-05-12 05:59:00	3590433799317661289	1.00000	13.02069	9.51245	9.40692	11.25474	9.66442	8.71131	9.35129	54.30324	0.00217	51.67465	30.22693	52.37911	72.52678	88.13680	51.92078	86.31967	98.88756	16.37369	50.84630	45.60002
2018-05-12 06:00:00	863033069630348354	0.00000	14.38152	8.11932	12.08670	7.53333	10.79847	12.48891	6.86035	42.17592	0.00079	48.44840	38.31889	56.61702	51.75561	53.07543	73.84456	79.27237	39.82763	86.96414	13.49172	45.79608
2018-05-12 06:01:00	863033069630348719	1.00000	11.64510	15.82224	9.85825	8.53563	7.28582	15.50617	9.17597	62.34579	1.13107	65.68163	36.10830	45.25966	77.56873	61.75756	57.74616	53.58973	51.43303	67.44737	64.93053	82.70475
2018-05-12 06:02:00	863033069630348537	0.00000	8.58094	10.08324	9.54092	8.16811	11.88739	12.54219	10.79757	57.88001	0.00395	44.66881	21.81943	56.48473	57.96937	0.93802	6.33237	96.67419	67.64595	47.66443	70.30657	71.73349
2018-05-12 06:03:00	8630330696303481016	0.00000	7.03711	7.28588	11.02270	10.09136	12.75200	13.02307	12.57753	59.35064	0.00041	55.35177	67.98636	37.75034	35.39191	9.28689	38.59750	90.00450	12.26951	95.04563	53.23183	33.84202
2018-05-12 06:04:00	8630330696303482378	1.00000	15.36293	12.06304	12.92750	9.64602	9.16129	11.61627	11.19537	46.41573	0.02652	50.75399	43.32064	60.89032	12.69145	15.74643	6.71293	15.49262	89.80877	25.19650	29.46076	1.29146
2018-05-12 06:05:00	863033069630348503	1.00000	13.40942	14.34272	8.32298	11.96500	8.53467	9.45814	7.74622	38.69154	0.25792	49.30269	46.78165	51.62599	74.71118	58.44809	65.10585	93.31763	32.65781	4.98465	49.06827	3.33541
2018-05-12 06:06:00	863033069630348917	1.00000	12.63720	11.35281	8.61189	17.13882	8.64576	9.31825	8.93023	82.88735	0.01308	46.79937	74.19322	43.24372	36.93829	65.73539	82.29892	3.00033	9.85964	42.31497	7.85587	35.87879
2018-05-12 06:07:00	359043379931766783	1.00000	12.63753	14.85242	15.55687	10.43671	12.19157	14.95060	8.89429	54.82983	0.42893	74.35675	65.44909	33.37302	46.63701	85.11867	23.04766	78.08166	90.72628	17.53708	81.62935	44.94251
2018-05-12 06:08:00	863033069630348040	0.00000	14.26269	6.07996	15.07833	6.51833	13.46163	12.30674	10.12211	52.36850	0.00025	52.13962	49.94628	60.03433	54.75446	57.27852	9.32707	78.42915	5.21373	66.83741	1.83280	87.65497
2018-05-12 06:09:00	359043379931766213	1.00000	11.43794	10.99914	6.96256	14.23352	7.50194	8.15294	9.17545	29.08708	0.00937	75.35498	10.22473	50.05698	68.83769	61.96029	80.77019	90.19332	83.04771	58.39397	27.73038	94.14645
2018-05-12 06:10:00	359043379931766072	1.00000	14.00064	13.61440	8.17831	11.24319	8.88869	9.56555	8.83258	50.18785	0.12459	48.94930	60.39515	65.70327	34.37727	41.84388	26.48051	57.99915	43.42573	24.36750	14.50811	97.14930
